customer_id,segment,owning_team,company_size_employees,practice_area,arr_usd,tenure_months,weekly_active_users,manage_utilization_score,bills_per_month,payments_enabled,gpv_last_6mo_usd,time_to_adoption_days,estimated_billing_vol_6mo_usd,payments_penetration_rate,self_serve_attempt_incomplete,declined_competitor_contract,nps_score,health_score,gtm_touches_last_90_days,attended_payments_webinar
CUST-03691,MM,CSM,19,Immigration,18428,20,12,64,16,No,0.0,,64506.5,0.0,Yes,No,-12,Red,2,Yes
CUST-03692,Strat,AM,53,Intellectual Property,54311,11,32,59,11,Yes,211765.86,100.0,371050.08,0.571,No,No,-4,Yellow,3,No
CUST-03693,Strat,AM,43,Personal Injury,47648,41,24,100,110,Yes,3295013.93,28.0,3870729.63,0.851,No,No,55,Green,1,No
CUST-03694,Velocity,AM,3,Estate Planning,1204,20,1,82,32,Yes,9876.03,63.0,19165.94,0.515,No,No,64,Yellow,2,No
CUST-03695,Velocity,AM,5,Litigation,1726,33,1,98,43,Yes,10309.72,18.0,19350.0,0.533,No,No,58,Green,2,No
CUST-03696,Velocity,AM,6,Criminal Defense,2428,9,4,61,3,No,0.0,,2514.15,0.0,No,No,22,Yellow,4,Yes
CUST-03697,MM,CSM,8,Employment Law,5776,35,1,91,192,Yes,133021.92,66.0,293628.23,0.453,No,No,18,Yellow,6,No
CUST-03698,Strat,AM,46,Corporate Law,22061,36,25,87,379,Yes,3842403.33,18.0,4604735.88,0.834,No,No,39,Green,4,No
CUST-03699,MM,CSM,98,Corporate Law,11294,21,50,77,42,Yes,88548.54,47.0,134558.54,0.658,No,No,37,Green,2,No
CUST-03700,Velocity,AM,4,Litigation,1173,10,2,47,19,Yes,4913.5,38.0,8550.0,0.575,No,No,36,Yellow,1,No
CUST-03701,Strat,AM,30,Criminal Defense,33408,17,17,65,13,No,0.0,,325697.86,0.0,No,No,31,Yellow,2,No
CUST-03702,Strat,AM,43,Family Law,25560,27,24,87,172,Yes,3901208.28,38.0,4021864.21,0.97,No,No,25,Green,3,No
CUST-03703,Velocity,AM,4,Litigation,2710,21,3,87,36,Yes,7761.68,54.0,23176.44,0.335,No,No,50,Yellow,1,Yes
CUST-03704,MM,CSM,36,Personal Injury,10030,26,22,91,200,Yes,380872.26,46.0,493772.53,0.771,No,No,66,Green,13,Yes
CUST-03705,MM,CSM,9,Estate Planning,11410,35,4,89,68,No,0.0,,550842.4,0.0,No,No,62,Yellow,3,Yes
CUST-03706,MM,CSM,39,Corporate Law,16587,11,25,41,16,No,0.0,,86862.35,0.0,No,Yes,-32,Yellow,7,No
CUST-03707,Strat,AM,62,Corporate Law,71849,8,34,69,39,No,0.0,,1763242.74,0.0,No,No,-30,Red,5,No
CUST-03708,Velocity,AM,5,Corporate Law,1963,17,4,46,103,Yes,30528.85,52.0,64577.18,0.473,No,No,37,Yellow,3,No
CUST-03709,Velocity,AM,3,Family Law,1688,14,1,54,7,Yes,2005.39,81.0,4808.39,0.417,No,No,0,Yellow,3,No
CUST-03710,MM,CSM,35,Corporate Law,6868,30,21,96,162,Yes,260571.27,72.0,425657.76,0.612,No,No,-20,Yellow,7,Yes
CUST-03711,Velocity,AM,3,Estate Planning,1546,9,3,70,0,Yes,0.0,,0.0,0.0,No,No,72,Green,9,Yes
CUST-03712,Strat,AM,35,Immigration,46959,35,21,95,41,Yes,953578.25,26.0,1277556.48,0.746,No,No,32,Green,7,No
CUST-03713,Strat,AM,30,Criminal Defense,84553,43,16,100,137,Yes,4486914.08,48.0,7842390.4,0.572,No,No,62,Green,2,No
CUST-03714,Strat,AM,20,Corporate Law,65483,18,9,56,26,No,0.0,,1074348.72,0.0,No,No,25,Yellow,6,Yes
CUST-03715,MM,CSM,12,Estate Planning,3991,18,7,68,42,No,0.0,,69218.27,0.0,Yes,No,12,Yellow,7,No
CUST-03716,Velocity,AM,5,Personal Injury,1320,11,1,40,2,Yes,694.67,55.0,900.0,0.772,No,No,33,Green,5,No
CUST-03717,Velocity,AM,2,Litigation,694,12,1,47,3,No,0.0,,1350.0,0.0,No,No,36,Yellow,5,Yes
CUST-03718,Velocity,AM,4,Litigation,2296,13,2,67,6,Yes,3818.91,31.0,5531.05,0.69,No,No,52,Green,6,Yes
CUST-03719,Velocity,AM,6,Estate Planning,1518,46,6,100,65,Yes,21946.07,35.0,30689.22,0.715,No,No,-27,Yellow,2,No
CUST-03720,Velocity,AM,6,Real Estate Law,1462,17,3,76,14,Yes,6536.05,67.0,10036.03,0.651,No,No,21,Yellow,5,Yes
CUST-03721,Velocity,AM,2,Corporate Law,781,7,1,45,1,No,0.0,,450.0,0.0,No,No,-12,Yellow,3,No
CUST-03722,MM,CSM,16,Criminal Defense,8330,21,8,56,42,No,0.0,,232814.41,0.0,Yes,No,-24,Red,4,No
CUST-03723,MM,CSM,27,Real Estate Law,12591,31,12,100,129,Yes,356545.74,14.0,549213.94,0.649,No,No,54,Green,8,No
CUST-03724,Velocity,AM,6,Employment Law,1304,17,3,49,6,Yes,1649.41,55.0,2700.0,0.611,No,No,-42,Yellow,2,Yes
CUST-03725,Velocity,AM,2,Litigation,1781,47,1,100,85,Yes,31225.91,17.0,38250.0,0.816,No,No,38,Green,0,Yes
CUST-03726,MM,CSM,23,Immigration,3056,30,11,86,74,Yes,47519.96,29.0,66600.0,0.714,No,No,47,Green,9,No
CUST-03727,Velocity,AM,3,Litigation,1084,9,1,63,17,Yes,4833.57,44.0,7650.0,0.632,No,No,67,Green,1,No
CUST-03728,Velocity,AM,5,Estate Planning,1031,12,2,50,2,No,0.0,,900.0,0.0,No,No,5,Red,2,No
CUST-03729,Velocity,AM,4,Estate Planning,1346,21,2,61,3,Yes,771.68,82.0,1547.98,0.499,No,No,26,Yellow,3,No
CUST-03730,Strat,AM,36,Family Law,22158,6,19,47,4,No,0.0,,42185.85,0.0,No,No,45,Yellow,4,No
CUST-03731,Velocity,AM,3,Personal Injury,910,22,1,72,10,Yes,2987.55,18.0,4500.0,0.664,No,No,31,Yellow,4,Yes
CUST-03732,MM,CSM,21,Litigation,11579,5,11,38,7,No,0.0,,29849.31,0.0,No,No,-50,Red,6,No
CUST-03733,Velocity,AM,3,Estate Planning,2934,35,2,100,13,Yes,13378.21,126.0,15494.69,0.863,No,No,35,Yellow,4,No
CUST-03734,Strat,AM,33,Corporate Law,76236,32,18,78,153,No,0.0,,6629398.5,0.0,Yes,No,25,Green,6,No
CUST-03735,Velocity,AM,3,Criminal Defense,594,25,1,59,40,Yes,16333.9,36.0,18000.0,0.907,No,No,73,Green,2,No
CUST-03736,Velocity,AM,6,Litigation,1655,11,4,80,9,Yes,2370.71,86.0,4617.76,0.513,No,No,37,Yellow,2,No
CUST-03737,Strat,AM,41,Personal Injury,23081,20,22,72,99,Yes,921873.19,34.0,1030712.95,0.894,No,No,57,Green,5,No
CUST-03738,Strat,AM,39,Personal Injury,24805,13,19,60,15,Yes,153045.4,75.0,203753.5,0.751,No,No,52,Green,5,No
CUST-03739,Strat,AM,33,Personal Injury,52203,9,19,41,125,Yes,1892245.13,16.0,4057848.82,0.466,No,No,16,Yellow,5,No
CUST-03740,Strat,AM,45,Litigation,45957,14,25,70,35,Yes,772474.16,60.0,901328.5,0.857,No,No,67,Green,5,Yes
CUST-03741,MM,CSM,16,Real Estate Law,7677,28,8,78,34,Yes,103707.8,82.0,118180.73,0.878,No,No,41,Green,6,No
CUST-03742,MM,CSM,10,Litigation,7581,18,3,33,47,Yes,103446.89,23.0,168193.91,0.615,No,No,9,Yellow,7,Yes
CUST-03743,Strat,AM,20,Personal Injury,23750,46,9,100,213,Yes,1621367.21,25.0,2437221.62,0.665,No,No,52,Green,2,No
CUST-03744,Velocity,AM,4,Criminal Defense,1907,29,5,83,53,Yes,19155.5,27.0,36968.87,0.518,No,No,1,Yellow,0,Yes
CUST-03745,Velocity,AM,4,Estate Planning,1730,27,1,81,26,Yes,9731.93,122.0,11700.0,0.832,No,No,16,Yellow,1,No
CUST-03746,Velocity,AM,1,Criminal Defense,1442,6,1,43,1,No,0.0,,452.79,0.0,No,No,42,Yellow,0,No
CUST-03747,Strat,AM,20,Litigation,16906,15,10,54,151,Yes,1268533.66,41.0,1670376.41,0.759,No,No,-4,Yellow,7,Yes
CUST-03748,Velocity,AM,4,Estate Planning,2628,9,2,42,7,No,0.0,,5021.57,0.0,No,No,-26,Yellow,3,Yes
CUST-03749,Velocity,AM,5,Corporate Law,1492,16,1,60,7,No,0.0,,4164.19,0.0,No,No,19,Green,2,Yes
CUST-03750,MM,CSM,17,Intellectual Property,6495,11,9,35,19,No,0.0,,34985.38,0.0,No,Yes,-34,Red,5,Yes
CUST-03751,MM,CSM,13,Personal Injury,10854,14,4,36,16,No,0.0,,80786.94,0.0,Yes,No,-3,Red,7,Yes
CUST-03752,MM,CSM,9,Criminal Defense,11694,36,5,100,48,Yes,88249.87,46.0,262675.67,0.336,No,No,23,Yellow,5,Yes
CUST-03753,Velocity,AM,4,Employment Law,2146,24,1,79,21,Yes,12985.94,24.0,17529.13,0.741,No,No,25,Green,2,Yes
CUST-03754,Strat,AM,71,Corporate Law,13092,34,37,100,155,Yes,767264.34,20.0,1568263.92,0.489,No,No,28,Yellow,3,No
CUST-03755,Velocity,AM,3,Employment Law,1007,6,2,42,1,No,0.0,,450.0,0.0,No,No,58,Green,4,No
CUST-03756,Velocity,AM,2,Corporate Law,930,18,1,53,29,Yes,11176.03,31.0,13050.0,0.856,No,No,75,Green,2,No
CUST-03757,Velocity,AM,16,Criminal Defense,1947,34,9,72,3,Yes,1221.6,50.0,2053.54,0.595,No,No,32,Yellow,7,Yes
CUST-03758,Velocity,AM,12,Criminal Defense,2149,48,7,100,6,Yes,2672.04,116.0,3726.98,0.717,No,No,73,Green,4,No
CUST-03759,Velocity,AM,3,Litigation,1246,6,3,50,7,Yes,2708.3,101.0,3150.0,0.86,No,No,33,Green,1,No
CUST-03760,MM,CSM,24,Family Law,10903,14,11,77,32,Yes,66672.38,31.0,88943.49,0.75,No,No,25,Green,7,Yes
CUST-03761,Velocity,AM,3,Litigation,750,35,3,98,85,Yes,27530.21,18.0,38250.0,0.72,No,No,40,Green,2,No
CUST-03762,Strat,AM,290,Intellectual Property,30405,16,159,49,47,Yes,386833.25,28.0,663618.57,0.583,No,No,7,Yellow,5,Yes
CUST-03763,Strat,AM,33,Litigation,34973,10,17,42,14,Yes,198787.72,99.0,238468.82,0.834,No,No,47,Green,2,No
CUST-03764,Velocity,AM,4,Estate Planning,1564,6,1,35,1,No,0.0,,450.0,0.0,No,No,29,Green,3,Yes
CUST-03765,Velocity,AM,9,Immigration,1399,9,5,46,3,No,0.0,,1350.0,0.0,No,No,-32,Red,4,No
CUST-03766,Velocity,AM,2,Corporate Law,1376,6,1,59,5,Yes,2196.71,41.0,4208.03,0.522,No,No,89,Green,3,No
CUST-03767,Strat,AM,30,Estate Planning,71908,18,17,81,44,Yes,1601436.72,18.0,1783202.98,0.898,No,No,56,Green,3,No
CUST-03768,Velocity,AM,8,Real Estate Law,1553,32,7,90,15,Yes,5405.2,24.0,9509.13,0.568,No,No,53,Green,2,Yes
CUST-03769,Velocity,AM,2,Litigation,852,8,2,51,3,No,0.0,,1350.0,0.0,No,No,27,Yellow,2,No
CUST-03770,Velocity,AM,4,Immigration,1722,21,4,63,2,Yes,1321.9,10.0,1551.46,0.852,No,No,28,Green,5,Yes
CUST-03771,Strat,AM,32,Corporate Law,25232,31,16,70,51,Yes,537325.48,26.0,774473.6,0.694,No,No,22,Green,8,No
CUST-03772,MM,CSM,13,Corporate Law,8861,18,8,88,92,Yes,204415.05,27.0,317876.59,0.643,No,No,18,Yellow,8,No
CUST-03773,Velocity,AM,1,Estate Planning,901,6,1,17,0,No,0.0,,0.0,0.0,No,No,-50,Red,1,No
CUST-03774,Strat,AM,27,Family Law,63839,23,14,54,105,Yes,3406363.9,9.0,4326406.19,0.787,No,No,32,Green,2,Yes
CUST-03775,Strat,AM,24,Employment Law,36288,17,15,87,60,Yes,1024336.09,35.0,1321209.83,0.775,No,No,11,Green,7,No
CUST-03776,MM,CSM,20,Personal Injury,16059,16,10,63,15,Yes,40766.83,52.0,118653.88,0.344,No,No,37,Yellow,8,No
CUST-03777,MM,CSM,34,Estate Planning,8726,12,20,43,9,No,0.0,,34476.58,0.0,No,No,-12,Red,6,No
CUST-03778,Strat,AM,30,Family Law,22808,19,18,77,361,Yes,1640645.8,36.0,5813204.72,0.282,No,No,-29,Red,4,No
CUST-03779,Strat,AM,35,Corporate Law,25881,25,20,89,168,Yes,3943947.14,56.0,4694610.43,0.84,No,No,95,Green,6,Yes
CUST-03780,MM,CSM,23,Corporate Law,10819,84,10,100,175,Yes,474277.31,46.0,747510.06,0.634,No,No,39,Yellow,1,No
CUST-03781,Velocity,AM,6,Estate Planning,2608,19,4,62,9,Yes,3556.35,20.0,11271.79,0.316,No,No,21,Yellow,1,Yes
CUST-03782,Velocity,AM,12,Immigration,1565,48,6,100,3,Yes,1279.63,59.0,2114.48,0.605,No,No,78,Green,0,No
CUST-03783,Velocity,AM,8,Corporate Law,1263,22,6,64,64,Yes,15549.73,15.0,32988.95,0.471,No,No,15,Yellow,4,No
CUST-03784,MM,CSM,32,Litigation,14438,17,15,68,48,Yes,322812.31,16.0,448137.98,0.72,No,No,56,Green,5,No
CUST-03785,MM,CSM,30,Estate Planning,9342,20,17,88,16,Yes,42833.13,64.0,46040.07,0.93,No,No,54,Green,6,No
CUST-03786,Velocity,AM,3,Litigation,790,8,1,20,1,No,0.0,,450.0,0.0,No,No,12,Yellow,2,No
CUST-03787,Strat,AM,39,Criminal Defense,76355,22,18,70,50,Yes,1679138.53,17.0,2123008.01,0.791,No,No,47,Green,3,No
CUST-03788,Velocity,AM,4,Estate Planning,2107,4,1,45,2,No,0.0,,1938.59,0.0,No,No,94,Green,4,No
CUST-03789,Velocity,AM,7,Estate Planning,1302,10,1,31,1,No,0.0,,450.0,0.0,No,No,-7,Red,2,No
CUST-03790,MM,CSM,35,Corporate Law,2418,19,18,62,327,Yes,250386.01,14.0,587744.03,0.426,No,No,46,Yellow,5,No
CUST-03791,Velocity,AM,2,Employment Law,980,39,1,100,11,No,0.0,,4950.0,0.0,No,No,-3,Yellow,2,No
CUST-03792,Velocity,AM,3,Litigation,1722,46,1,100,63,Yes,7347.48,47.0,28350.0,0.259,No,No,-25,Red,2,No
CUST-03793,Strat,AM,48,Personal Injury,40810,15,26,44,11,Yes,240435.21,77.0,421825.58,0.57,No,No,-4,Yellow,4,No
CUST-03794,Strat,AM,57,Family Law,19485,20,29,84,87,No,0.0,,919826.71,0.0,Yes,No,39,Yellow,3,Yes
CUST-03795,Velocity,AM,2,Personal Injury,1769,34,2,100,40,Yes,13729.34,52.0,27414.79,0.501,No,No,75,Green,0,No
CUST-03796,Strat,AM,27,Criminal Defense,13852,7,14,46,5,No,0.0,,30134.82,0.0,No,No,27,Yellow,6,No
CUST-03797,Strat,AM,72,Litigation,70778,23,39,75,444,No,0.0,,20414846.81,0.0,Yes,No,70,Yellow,4,Yes
CUST-03798,Velocity,AM,10,Personal Injury,1610,10,6,65,11,Yes,4338.37,30.0,5480.54,0.792,No,No,75,Green,2,Yes
CUST-03799,Velocity,AM,6,Criminal Defense,2741,16,1,67,5,Yes,3611.37,50.0,5278.13,0.684,No,No,54,Green,4,Yes
CUST-03800,Strat,AM,27,Litigation,60528,13,15,66,104,Yes,2292951.34,27.0,3930701.0,0.583,No,No,19,Yellow,3,No
CUST-03801,Velocity,AM,5,Litigation,2233,24,3,69,14,Yes,5367.87,100.0,8526.32,0.63,No,No,28,Yellow,3,No
CUST-03802,MM,CSM,19,Real Estate Law,16047,25,9,56,96,Yes,846655.88,56.0,1225286.33,0.691,No,No,76,Green,8,Yes
CUST-03803,MM,CSM,20,Real Estate Law,4592,32,11,100,147,Yes,222008.58,18.0,287842.76,0.771,No,No,64,Green,6,No
CUST-03804,MM,CSM,37,Criminal Defense,5846,22,21,87,51,Yes,108554.26,35.0,143125.35,0.758,No,No,43,Green,5,Yes
CUST-03805,Velocity,AM,9,Criminal Defense,1421,20,4,68,14,Yes,3689.3,28.0,6300.0,0.586,No,No,9,Yellow,2,Yes
CUST-03806,MM,CSM,32,Real Estate Law,14922,60,17,100,25,No,0.0,,139854.6,0.0,Yes,No,59,Green,6,Yes
CUST-03807,Velocity,AM,6,Immigration,1860,6,4,41,4,No,0.0,,2575.8,0.0,Yes,No,40,Green,1,No
CUST-03808,Velocity,AM,6,Real Estate Law,598,54,4,100,20,Yes,7612.13,43.0,9000.0,0.846,No,No,82,Green,3,Yes
CUST-03809,Velocity,AM,5,Corporate Law,895,15,2,83,39,Yes,10161.24,32.0,17550.0,0.579,No,No,25,Yellow,2,No
CUST-03810,Velocity,AM,5,Employment Law,885,26,4,78,37,Yes,11095.64,68.0,16650.0,0.666,No,No,-7,Yellow,0,No
CUST-03811,Strat,AM,20,Litigation,79436,14,11,55,140,Yes,3954898.57,20.0,5938689.04,0.666,No,No,17,Yellow,5,No
CUST-03812,Velocity,AM,8,Family Law,1477,11,1,32,1,No,0.0,,450.0,0.0,Yes,No,20,Yellow,2,No
CUST-03813,Velocity,AM,5,Criminal Defense,1324,24,1,86,5,No,0.0,,3134.21,0.0,No,No,75,Green,2,No
CUST-03814,Strat,AM,56,Family Law,22655,35,32,89,617,Yes,3269684.77,40.0,12561571.0,0.26,No,No,-17,Red,6,No
CUST-03815,Velocity,AM,8,Litigation,1320,24,4,79,7,No,0.0,,4177.14,0.0,No,No,29,Red,1,No
CUST-03816,Strat,AM,31,Litigation,33254,12,17,52,26,Yes,290149.3,20.0,540774.11,0.537,No,No,32,Yellow,7,Yes
CUST-03817,Velocity,AM,3,Real Estate Law,1716,84,3,100,22,Yes,9947.87,93.0,13276.42,0.749,No,No,25,Green,3,No
CUST-03818,MM,CSM,13,Intellectual Property,11057,39,7,100,67,Yes,244043.82,36.0,440399.79,0.554,No,No,12,Yellow,5,No
CUST-03819,MM,CSM,33,Estate Planning,6478,33,18,93,37,Yes,86905.62,55.0,116220.57,0.748,No,No,8,Yellow,7,No
CUST-03820,Velocity,AM,4,Estate Planning,1821,14,1,74,12,Yes,4557.33,123.0,8377.03,0.544,No,No,20,Yellow,2,No
CUST-03821,Velocity,AM,3,Corporate Law,1824,12,2,74,25,Yes,5410.9,149.0,12922.33,0.419,No,No,56,Yellow,2,No
CUST-03822,Velocity,AM,6,Corporate Law,2410,15,4,69,13,Yes,1464.81,112.0,8250.76,0.178,No,No,-32,Red,2,No
CUST-03823,MM,CSM,13,Litigation,5859,36,6,100,103,Yes,113272.83,30.0,262873.96,0.431,No,No,-16,Yellow,2,No
CUST-03824,Velocity,AM,4,Corporate Law,957,9,1,61,7,No,0.0,,3150.0,0.0,No,No,14,Yellow,6,Yes
CUST-03825,Velocity,AM,6,Family Law,877,9,7,57,3,No,0.0,,1350.0,0.0,No,No,-29,Red,4,No
CUST-03826,Velocity,AM,15,Litigation,2652,25,8,97,8,Yes,6610.64,123.0,8339.51,0.793,No,No,61,Green,2,No
CUST-03827,Velocity,AM,4,Litigation,2187,22,1,58,24,No,0.0,,13192.0,0.0,No,No,-59,Red,2,No
CUST-03828,Velocity,AM,2,Criminal Defense,4607,11,2,46,6,No,0.0,,12416.77,0.0,Yes,No,78,Green,5,Yes
CUST-03829,MM,CSM,13,Personal Injury,8482,8,7,39,10,No,0.0,,27194.67,0.0,No,No,25,Yellow,3,Yes
CUST-03830,Velocity,AM,1,Employment Law,1842,46,1,100,3,No,0.0,,1871.48,0.0,No,No,-10,Red,5,Yes
CUST-03831,Velocity,AM,2,Real Estate Law,1549,22,1,82,9,Yes,2738.65,121.0,4050.0,0.676,No,No,53,Green,4,No
CUST-03832,MM,CSM,13,Litigation,5513,7,5,34,22,No,0.0,,60670.66,0.0,No,No,-11,Yellow,3,Yes
CUST-03833,MM,CSM,12,Criminal Defense,9913,7,8,53,2,No,0.0,,7934.28,0.0,No,No,54,Green,2,No
CUST-03834,Velocity,AM,2,Litigation,1056,14,1,53,20,No,0.0,,9000.0,0.0,No,Yes,42,Green,3,No
CUST-03835,Velocity,AM,6,Real Estate Law,4774,29,2,83,12,Yes,15302.85,57.0,19372.08,0.79,No,No,16,Green,2,No
CUST-03836,Velocity,AM,6,Immigration,979,26,3,84,10,No,0.0,,4500.0,0.0,No,No,39,Green,1,No
CUST-03837,MM,CSM,15,Criminal Defense,9083,37,9,100,32,No,0.0,,96048.13,0.0,Yes,No,1,Red,8,No
CUST-03838,Velocity,AM,4,Intellectual Property,2222,6,2,37,0,No,0.0,,0.0,0.0,No,No,34,Yellow,2,Yes
CUST-03839,MM,CSM,20,Criminal Defense,13474,21,14,71,84,No,0.0,,576157.97,0.0,Yes,No,66,Green,9,No
CUST-03840,Strat,AM,33,Criminal Defense,68119,45,19,100,169,Yes,1894775.84,39.0,3471892.17,0.546,No,No,29,Yellow,5,No
CUST-03841,Strat,AM,36,Corporate Law,19261,43,20,100,319,Yes,924605.17,7.0,3903086.87,0.237,No,No,-6,Red,6,Yes
CUST-03842,Velocity,AM,14,Employment Law,651,22,6,61,29,Yes,8785.61,51.0,13050.0,0.673,No,No,39,Yellow,4,No
CUST-03843,Velocity,AM,3,Litigation,1116,83,1,100,57,Yes,16696.7,27.0,28491.8,0.586,No,No,10,Yellow,1,Yes
CUST-03844,Velocity,AM,17,Employment Law,3337,27,10,88,50,Yes,51178.32,52.0,65466.09,0.782,No,No,66,Green,4,No
CUST-03845,Velocity,AM,10,Corporate Law,1275,35,4,100,19,Yes,7947.43,69.0,10104.2,0.787,No,No,68,Green,6,Yes
CUST-03846,Strat,AM,173,Litigation,40239,18,97,58,247,Yes,4269198.68,36.0,5087801.81,0.839,No,No,87,Green,1,No
CUST-03847,MM,CSM,29,Immigration,9709,10,14,59,24,No,0.0,,136100.44,0.0,No,No,12,Red,2,No
CUST-03848,Strat,AM,39,Litigation,28610,10,20,54,63,Yes,354365.07,27.0,1204775.14,0.294,No,No,6,Red,6,No
CUST-03849,Strat,AM,35,Personal Injury,45920,20,18,70,81,Yes,2502893.59,13.0,2580302.67,0.97,No,No,92,Green,4,Yes
CUST-03850,Velocity,AM,5,Corporate Law,1459,15,3,47,3,No,0.0,,2064.18,0.0,No,No,13,Red,4,No
CUST-03851,Velocity,AM,10,Personal Injury,389,5,4,45,3,Yes,1188.17,92.0,1350.0,0.88,No,No,60,Green,3,No
CUST-03852,Velocity,AM,6,Criminal Defense,2044,9,1,53,12,No,0.0,,7048.73,0.0,No,Yes,12,Red,3,Yes
CUST-03853,Strat,AM,80,Real Estate Law,31707,14,45,61,19,No,0.0,,313479.64,0.0,No,No,-21,Red,4,Yes
CUST-03854,MM,CSM,20,Family Law,13956,29,10,92,148,Yes,501825.1,12.0,1179673.92,0.425,No,No,-44,Red,4,No
CUST-03855,Strat,AM,98,Litigation,27853,17,52,73,80,Yes,797368.5,21.0,1042257.44,0.765,No,No,72,Green,4,No
CUST-03856,Velocity,AM,5,Personal Injury,3150,17,1,52,7,No,0.0,,9301.67,0.0,Yes,No,-18,Red,1,No
CUST-03857,Velocity,AM,1,Litigation,1085,9,3,48,2,No,0.0,,900.0,0.0,No,No,7,Yellow,1,No
CUST-03858,Strat,AM,97,Family Law,59927,18,52,73,44,Yes,2667559.79,18.0,3676289.55,0.726,No,No,71,Green,3,No
CUST-03859,Velocity,AM,6,Real Estate Law,1209,42,3,100,37,Yes,16122.75,86.0,21477.84,0.751,No,No,-10,Green,4,No
CUST-03860,MM,CSM,11,Estate Planning,6863,20,5,82,66,Yes,262300.07,22.0,288702.7,0.909,No,No,56,Green,7,Yes
CUST-03861,MM,CSM,39,Litigation,6749,6,19,46,16,Yes,28334.92,28.0,29211.26,0.97,No,No,38,Green,5,No
CUST-03862,Strat,AM,42,Litigation,21708,8,21,25,12,No,0.0,,287995.56,0.0,No,Yes,-30,Red,5,No
CUST-03863,Velocity,AM,7,Litigation,1161,26,1,91,13,Yes,1685.4,69.0,5850.0,0.288,No,No,-21,Red,3,No
CUST-03864,Velocity,AM,4,Personal Injury,694,15,3,60,11,Yes,2391.69,112.0,4950.0,0.483,No,No,29,Yellow,2,No
CUST-03865,Velocity,AM,2,Litigation,1485,17,1,44,8,Yes,731.7,55.0,3855.87,0.19,No,No,-25,Red,2,No
CUST-03866,Velocity,AM,2,Intellectual Property,3817,12,4,53,5,No,0.0,,5736.55,0.0,No,No,-22,Red,2,Yes
CUST-03867,Velocity,AM,1,Litigation,1032,25,1,64,18,Yes,1057.7,102.0,8100.0,0.131,No,No,2,Red,4,No
CUST-03868,Strat,AM,40,Litigation,26881,14,20,69,70,Yes,702781.43,39.0,1624942.59,0.432,No,No,-8,Red,5,No
CUST-03869,Strat,AM,20,Real Estate Law,19402,16,13,63,58,Yes,650549.2,20.0,778312.67,0.836,No,No,28,Green,6,Yes
CUST-03870,Velocity,AM,3,Litigation,1301,10,3,41,8,Yes,3334.55,319.0,4999.46,0.667,No,No,39,Green,3,No
CUST-03871,Velocity,AM,13,Real Estate Law,1533,33,7,100,61,Yes,12269.68,144.0,27450.0,0.447,No,No,7,Yellow,3,No
CUST-03872,Velocity,AM,8,Personal Injury,1859,15,2,67,8,Yes,3153.62,107.0,3600.0,0.876,No,No,48,Green,3,No
CUST-03873,Velocity,AM,8,Litigation,419,26,7,78,46,Yes,19024.32,41.0,20700.0,0.919,No,No,57,Green,2,No
CUST-03874,MM,CSM,15,Immigration,16126,8,8,34,16,Yes,25243.62,32.0,69893.82,0.361,No,No,-9,Red,7,Yes
CUST-03875,Velocity,AM,3,Family Law,3271,56,1,100,38,Yes,17350.89,36.0,54337.66,0.319,No,No,-16,Red,4,No
CUST-03876,Velocity,AM,10,Litigation,1198,41,7,98,99,Yes,34135.0,15.0,44550.0,0.766,No,No,70,Green,3,No
CUST-03877,Velocity,AM,3,Litigation,938,5,1,52,2,No,0.0,,900.0,0.0,No,No,11,Yellow,2,No
CUST-03878,MM,CSM,13,Employment Law,5142,10,5,32,6,No,0.0,,11456.67,0.0,No,No,49,Green,5,No
CUST-03879,Strat,AM,52,Litigation,14752,24,28,77,149,Yes,1183673.81,17.0,1220282.27,0.97,No,No,41,Green,5,Yes
CUST-03880,Velocity,AM,6,Personal Injury,1963,7,2,44,3,No,0.0,,1350.0,0.0,No,No,0,Red,4,Yes
CUST-03881,Strat,AM,20,Estate Planning,77064,16,6,76,110,Yes,3837591.65,49.0,5635237.7,0.681,No,No,32,Green,6,No
CUST-03882,Strat,AM,55,Litigation,49629,23,28,79,98,Yes,1587968.53,14.0,2779006.99,0.571,No,No,12,Yellow,6,Yes
CUST-03883,MM,CSM,12,Family Law,11849,16,5,70,32,Yes,78394.14,85.0,165529.22,0.474,No,No,7,Red,6,No
CUST-03884,Velocity,AM,8,Immigration,1416,25,2,73,23,Yes,4774.89,35.0,11570.0,0.413,No,No,16,Yellow,3,Yes
CUST-03885,MM,CSM,49,Criminal Defense,9134,11,27,40,10,No,0.0,,43929.15,0.0,No,No,-25,Yellow,6,No
CUST-03886,MM,CSM,32,Estate Planning,10217,4,16,38,3,No,0.0,,19327.94,0.0,No,No,30,Green,9,No
CUST-03887,MM,CSM,24,Personal Injury,4221,34,13,100,116,Yes,144485.75,23.0,229679.47,0.629,No,No,32,Yellow,7,Yes
CUST-03888,Strat,AM,50,Litigation,21933,34,25,100,103,Yes,706280.26,31.0,1144191.09,0.617,No,No,31,Yellow,7,No
CUST-03889,Strat,AM,24,Employment Law,85755,84,14,100,69,Yes,3069995.27,9.0,3854399.02,0.796,No,No,90,Green,5,No
CUST-03890,Velocity,AM,4,Personal Injury,942,4,1,31,0,No,0.0,,0.0,0.0,No,No,24,Green,3,Yes
